filename,cluster_id,taxonomy_label
frem-a-flexible-reasoning-mechanism-for-balancing-quick-and-slow-thinking-in-long-context-question-answering.pdf,0,"Category: Efficient Reasoning in Large Language Models
Subcategories:
1. Dynamic Reasoning Optimization
2. Length Management and Output Efficiency
3. Adaptive Reasoning Strategies"
think-only-when-you-need-with-large-hybrid-reasoning-models.pdf,2,"Category: Efficient Reasoning Methods for Large Language Models (LLMs)
Subcategories:
1. Adaptive Reasoning Techniques
2. Compression and Pruning Strategies
3. Cooperative and Reinforcement Learning Approaches"
thinking-fast-and-right-balancing-accuracy-and-reasoning-length-with-adaptive-rewards.pdf,0,"Category: Efficient Reasoning in Large Language Models
Subcategories:
1. Dynamic Reasoning Optimization
2. Length Management and Output Efficiency
3. Adaptive Reasoning Strategies"
unlocking-efficient-long-to-short-llm-reasoning-with-model-merging.pdf,0,"Category: Efficient Reasoning in Large Language Models
Subcategories:
1. Dynamic Reasoning Optimization
2. Length Management and Output Efficiency
3. Adaptive Reasoning Strategies"
unearthing-gems-from-stones-policy-optimization-with-negative-sample-augmentation-for-llm-reasoning.pdf,1,"Category: Long Chain-of-Thought Reasoning Methods  
Subcategories:  
1. Action Space Constraining and Search Strategies  
2. Negative Sample Utilization and Policy Optimization  
3. Context Management and Memory Efficiency"
adastar-adaptive-data-sampling-for-training-self-taught-reasoners.pdf,2,"Category: Efficient Reasoning Methods for Large Language Models (LLMs)
Subcategories:
1. Adaptive Reasoning Techniques
2. Compression and Pruning Strategies
3. Cooperative and Reinforcement Learning Approaches"
can-pruning-improve-reasoning-revisiting-long-cot-compression-with-capability-in-mind-for-better-reasoning.pdf,8,"Category: Reasoning Model Techniques
Subcategories:
1. Efficiency Optimization in Reasoning
2. Adaptive Reasoning Strategies
3. Distillation and Knowledge Transfer"
arm-adaptive-reasoning-model.pdf,3,"Category: Adaptive Reasoning Models  
Subcategories:  
1. Efficient Reasoning Techniques  
2. Dynamic Cognitive Allocation  
3. Mode-Based Reasoning Optimization"
let-llms-break-free-from-overthinking-via-self-braking-tuning.pdf,5,"Category: Reasoning Methods in Large Language Models

Subcategories:
1. Overthinking and Redundancy Mitigation
2. Hierarchical and Adaptive Reasoning Strategies
3. Efficiency Optimization in Reasoning Processes"
concise-reasoning-big-gains-pruning-long-reasoning-trace-with-difficulty-aware-prompting.pdf,8,"Category: Reasoning Model Techniques
Subcategories:
1. Efficiency Optimization in Reasoning
2. Adaptive Reasoning Strategies
3. Distillation and Knowledge Transfer"
deconstructing-long-chain-of-thought-a-structured-reasoning-optimization-framework-for-long-cot-distillation.pdf,8,"Category: Reasoning Model Techniques
Subcategories:
1. Efficiency Optimization in Reasoning
2. Adaptive Reasoning Strategies
3. Distillation and Knowledge Transfer"
learning-to-stop-overthinking-at-test-time.pdf,0,"Category: Efficient Reasoning in Large Language Models
Subcategories:
1. Dynamic Reasoning Optimization
2. Length Management and Output Efficiency
3. Adaptive Reasoning Strategies"
adaptive-deep-reasoning-triggering-deep-thinking-when-needed.pdf,8,"Category: Reasoning Model Techniques
Subcategories:
1. Efficiency Optimization in Reasoning
2. Adaptive Reasoning Strategies
3. Distillation and Knowledge Transfer"
thinking-slow-fast-scaling-inference-compute-with-distilled-reasoners.pdf,8,"Category: Reasoning Model Techniques
Subcategories:
1. Efficiency Optimization in Reasoning
2. Adaptive Reasoning Strategies
3. Distillation and Knowledge Transfer"
thought-manipulation-external-thought-can-be-efficient-for-large-reasoning-models.pdf,5,"Category: Reasoning Methods in Large Language Models

Subcategories:
1. Overthinking and Redundancy Mitigation
2. Hierarchical and Adaptive Reasoning Strategies
3. Efficiency Optimization in Reasoning Processes"
distilling-llm-agent-into-small-models-with-retrieval-and-code-tools.pdf,8,"Category: Reasoning Model Techniques
Subcategories:
1. Efficiency Optimization in Reasoning
2. Adaptive Reasoning Strategies
3. Distillation and Knowledge Transfer"
adareasoner-adaptive-reasoning-enables-more-flexible-thinking.pdf,3,"Category: Adaptive Reasoning Models  
Subcategories:  
1. Efficient Reasoning Techniques  
2. Dynamic Cognitive Allocation  
3. Mode-Based Reasoning Optimization"
r2r-efficiently-navigating-divergent-reasoning-paths-with-small-large-model-token-routing.pdf,0,"Category: Efficient Reasoning in Large Language Models
Subcategories:
1. Dynamic Reasoning Optimization
2. Length Management and Output Efficiency
3. Adaptive Reasoning Strategies"
flowkv-enhancing-multi-turn-conversational-coherence-in-llms-via-isolated-key-value-cache-management.pdf,4,"Category: Efficient Reasoning Methods in Large Language Models  
Subcategories:  
1. Token Sparsity and Selection Techniques  
2. Adaptive Attention Mechanisms  
3. Cache Management and Context Preservation Strategies"
from-token-to-action-state-machine-reasoning-to-mitigate-overthinking-in-information-retrieval.pdf,8,"Category: Reasoning Model Techniques
Subcategories:
1. Efficiency Optimization in Reasoning
2. Adaptive Reasoning Strategies
3. Distillation and Knowledge Transfer"
activation-control-for-efficiently-eliciting-long-chain-of-thought-ability-of-language-models.pdf,8,"Category: Reasoning Model Techniques
Subcategories:
1. Efficiency Optimization in Reasoning
2. Adaptive Reasoning Strategies
3. Distillation and Knowledge Transfer"
self-give-associative-thinking-from-limited-structured-knowledge-for-enhanced-large-language-model-reasoning.pdf,0,"Category: Efficient Reasoning in Large Language Models
Subcategories:
1. Dynamic Reasoning Optimization
2. Length Management and Output Efficiency
3. Adaptive Reasoning Strategies"
rot-enhancing-table-reasoning-with-iterative-row-wise-traversals.pdf,5,"Category: Reasoning Methods in Large Language Models

Subcategories:
1. Overthinking and Redundancy Mitigation
2. Hierarchical and Adaptive Reasoning Strategies
3. Efficiency Optimization in Reasoning Processes"
verithinker-learning-to-verify-makes-reasoning-model-efficient.pdf,5,"Category: Reasoning Methods in Large Language Models

Subcategories:
1. Overthinking and Redundancy Mitigation
2. Hierarchical and Adaptive Reasoning Strategies
3. Efficiency Optimization in Reasoning Processes"
missing-premise-exacerbates-overthinking-are-reasoning-models-losing-critical-thinking-skill.pdf,0,"Category: Efficient Reasoning in Large Language Models
Subcategories:
1. Dynamic Reasoning Optimization
2. Length Management and Output Efficiency
3. Adaptive Reasoning Strategies"
two-experts-are-all-you-need-for-steering-thinking-reinforcing-cognitive-effort-in-moe-reasoning-models-without-addition.pdf,2,"Category: Efficient Reasoning Methods for Large Language Models (LLMs)
Subcategories:
1. Adaptive Reasoning Techniques
2. Compression and Pruning Strategies
3. Cooperative and Reinforcement Learning Approaches"
thinking-short-and-right-over-thinking-long-serving-llm-reasoning-efficiently-and-accurately.pdf,0,"Category: Efficient Reasoning in Large Language Models
Subcategories:
1. Dynamic Reasoning Optimization
2. Length Management and Output Efficiency
3. Adaptive Reasoning Strategies"
pencil-long-thoughts-with-short-memory.pdf,1,"Category: Long Chain-of-Thought Reasoning Methods  
Subcategories:  
1. Action Space Constraining and Search Strategies  
2. Negative Sample Utilization and Policy Optimization  
3. Context Management and Memory Efficiency"
retro-search-exploring-untaken-paths-for-deeper-and-efficient-reasoning.pdf,9,"Category: Reasoning Optimization Techniques
Subcategories:
1. Inference Efficiency Strategies
2. Adaptive Decomposition Methods
3. Self-Improvement and Distillation Approaches"
reinforced-latent-reasoning-for-llm-based-recommendation.pdf,2,"Category: Efficient Reasoning Methods for Large Language Models (LLMs)
Subcategories:
1. Adaptive Reasoning Techniques
2. Compression and Pruning Strategies
3. Cooperative and Reinforcement Learning Approaches"
self-route-automatic-mode-switching-via-capability-estimation-for-efficient-reasoning.pdf,2,"Category: Efficient Reasoning Methods for Large Language Models (LLMs)
Subcategories:
1. Adaptive Reasoning Techniques
2. Compression and Pruning Strategies
3. Cooperative and Reinforcement Learning Approaches"
value-guided-search-for-efficient-chain-of-thought-reasoning.pdf,5,"Category: Reasoning Methods in Large Language Models

Subcategories:
1. Overthinking and Redundancy Mitigation
2. Hierarchical and Adaptive Reasoning Strategies
3. Efficiency Optimization in Reasoning Processes"
soft-thinking-unlocking-the-reasoning-potential-of-llms-in-continuous-concept-space.pdf,8,"Category: Reasoning Model Techniques
Subcategories:
1. Efficiency Optimization in Reasoning
2. Adaptive Reasoning Strategies
3. Distillation and Knowledge Transfer"
think-twice-enhancing-llm-reasoning-by-scaling-multi-round-test-time-thinking.pdf,0,"Category: Efficient Reasoning in Large Language Models
Subcategories:
1. Dynamic Reasoning Optimization
2. Length Management and Output Efficiency
3. Adaptive Reasoning Strategies"
thinkswitcher-when-to-think-hard-when-to-think-fast.pdf,5,"Category: Reasoning Methods in Large Language Models

Subcategories:
1. Overthinking and Redundancy Mitigation
2. Hierarchical and Adaptive Reasoning Strategies
3. Efficiency Optimization in Reasoning Processes"
mapping-the-minds-of-llms-a-graph-based-analysis-of-reasoning-llm.pdf,0,"Category: Efficient Reasoning in Large Language Models
Subcategories:
1. Dynamic Reasoning Optimization
2. Length Management and Output Efficiency
3. Adaptive Reasoning Strategies"
cothink-token-efficient-reasoning-via-instruct-models-guiding-reasoning-models.pdf,0,"Category: Efficient Reasoning in Large Language Models
Subcategories:
1. Dynamic Reasoning Optimization
2. Length Management and Output Efficiency
3. Adaptive Reasoning Strategies"
training-language-models-to-reason-efficiently.pdf,0,"Category: Efficient Reasoning in Large Language Models
Subcategories:
1. Dynamic Reasoning Optimization
2. Length Management and Output Efficiency
3. Adaptive Reasoning Strategies"
splitreason-learning-to-offload-reasoning.pdf,0,"Category: Efficient Reasoning in Large Language Models
Subcategories:
1. Dynamic Reasoning Optimization
2. Length Management and Output Efficiency
3. Adaptive Reasoning Strategies"
when-can-large-reasoning-models-save-thinking-mechanistic-analysis-of-behavioral-divergence-in-reasoning.pdf,5,"Category: Reasoning Methods in Large Language Models

Subcategories:
1. Overthinking and Redundancy Mitigation
2. Hierarchical and Adaptive Reasoning Strategies
3. Efficiency Optimization in Reasoning Processes"
reasoning-with-latent-thoughts-on-the-power-of-looped-transformers.pdf,0,"Category: Efficient Reasoning in Large Language Models
Subcategories:
1. Dynamic Reasoning Optimization
2. Length Management and Output Efficiency
3. Adaptive Reasoning Strategies"
